name,lat,lon,addr:city,tower:construction,tower:type,tourism,height,building,wikipedia,charge,start_date,access,surveillance,man_made,darkness_value,falchi_category
Unnamed POI,49.891519,14.2363486,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2772088,Světle modrá (Střední znečištění)
Unnamed POI,49.891416,14.2360851,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2772088,Světle modrá (Střední znečištění)
Unnamed POI,49.5821957,18.49808,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.17508395,Světle modrá (Střední znečištění)
Unnamed POI,50.2542767,12.9928035,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.13667725,Modrá (Mírné znečištění)
Unnamed POI,49.8008488,14.4358752,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15809198,Modrá (Mírné znečištění)
Unnamed POI,50.0990818,17.1054464,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,traffic,surveillance,0.082518786,Modrá (Mírné znečištění)
Unnamed POI,49.9602529,15.2692883,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.8253909,Zelená (Silné znečištění)
Unnamed POI,49.6717392,13.5285703,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.23038206,Světle modrá (Střední znečištění)
Unnamed POI,48.7476437,14.5871857,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.07351789,Tmavě modrá (Slabé znečištění)
Unnamed POI,49.0560631,13.7879024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.17049967,Světle modrá (Střední znečištění)
Unnamed POI,49.9709707,14.0582137,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.4989741,Tmavě zelená (Znečištěná)
Unnamed POI,50.0914405,14.4047723,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,permissive,Unknown,Unknown,4.2743573,Oranžová (Extrémní znečištění)
Unnamed POI,49.856449,13.9492181,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.19775108,Světle modrá (Střední znečištění)
Unnamed POI,50.0884724,14.4495703,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.369525,Oranžová (Extrémní znečištění)
Unnamed POI,50.0883547,14.4467625,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.369525,Oranžová (Extrémní znečištění)
Unnamed POI,50.0884786,14.4476349,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.369525,Oranžová (Extrémní znečištění)
Unnamed POI,49.7038436,17.7376261,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.13035022,Modrá (Mírné znečištění)
Unnamed POI,49.699415,16.7964609,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.11319058,Modrá (Mírné znečištění)
Unnamed POI,49.7056164,16.8105128,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.1299932,Modrá (Mírné znečištění)
Vinohrady Révová,49.2029851,16.6532265,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.920539,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2012812,16.6593971,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.8520085,Žlutá (Velmi silné znečištění)
Unnamed POI,49.3322691,16.8248306,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.16763985,Světle modrá (Střední znečištění)
Unnamed POI,49.3346322,16.830136,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.16649306,Světle modrá (Střední znečištění)
Unnamed POI,49.6363995,18.4820974,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2813656,Světle modrá (Střední znečištění)
Kraví pole,49.0118146,14.0930876,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.06823242,Tmavě modrá (Slabé znečištění)
Vyhlídková Terasa pro veřejnost,50.1065433,14.2654622,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.5136933,Žlutá (Velmi silné znečištění)
Unnamed POI,50.490001,13.9235,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.17136791,Světle modrá (Střední znečištění)
Unnamed POI,49.4123664,14.6410076,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.3478812,Tmavě zelená (Znečištěná)
Unnamed POI,49.4124571,16.7587423,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15979613,Modrá (Mírné znečištění)
Háj (rozhledna),49.9705028,16.9335326,Unknown,Unknown,Unknown,information,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.29257295,Světle modrá (Střední znečištění)
Unnamed POI,50.0841228,14.4236408,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.038393,Oranžová (Extrémní znečištění)
Unnamed POI,49.6199635,16.8891486,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.1392355,Modrá (Mírné znečištění)
Unnamed POI,48.9302027,14.5298518,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.36043364,Tmavě zelená (Znečištěná)
Unnamed POI,49.9169531,14.2922556,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.41495866,Tmavě zelená (Znečištěná)
Unnamed POI,49.9129345,14.3027437,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.41951305,Tmavě zelená (Znečištěná)
Unnamed POI,49.025202,13.954498,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.10151036,Modrá (Mírné znečištění)
Křížák,49.0526242,16.3190025,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.26693645,Světle modrá (Střední znečištění)
Unnamed POI,48.8206895,14.0528839,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.04188887,Tmavě modrá (Slabé znečištění)
Unnamed POI,50.2767855,13.5271205,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.1449801,Modrá (Mírné znečištění)
Vyhlídka Homolka,49.7998247,14.4365739,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15809198,Modrá (Mírné znečištění)
Vyhlídka,49.9515313,14.0968908,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.37908977,Tmavě zelená (Znečištěná)
Unnamed POI,49.1813481,16.5816848,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.2706008,Žlutá (Velmi silné znečištění)
Prase divoké,50.1742399,15.9110817,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.33132106,Tmavě zelená (Znečištěná)
Unnamed POI,50.5517121,14.1344067,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.50981885,Tmavě zelená (Znečištěná)
Unnamed POI,50.6207816,14.1188978,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.24784727,Světle modrá (Střední znečištění)
Unnamed POI,50.6801953,14.2059387,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.19774775,Světle modrá (Střední znečištění)
Unnamed POI,50.5900745,14.1004696,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.23531994,Světle modrá (Střední znečištění)
Unnamed POI,50.5904681,14.1009207,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.23531994,Světle modrá (Střední znečištění)
Unnamed POI,50.6057078,14.12244,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2344551,Světle modrá (Střední znečištění)
Unnamed POI,50.6520696,14.0597203,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.8079752,Zelená (Silné znečištění)
Unnamed POI,49.5386036,16.5664474,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.22668478,Světle modrá (Střední znečištění)
Unnamed POI,50.4912432,13.9388684,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.17737694,Světle modrá (Střední znečištění)
Rozhledna Babka,49.7586113,15.09864,Unknown,Unknown,Unknown,information,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14007422,Modrá (Mírné znečištění)
Rozhledna Babka,49.7585665,15.0987268,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14007422,Modrá (Mírné znečištění)
Unnamed POI,50.520381,13.6340813,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.9307278,Zelená (Silné znečištění)
Unnamed POI,49.724924,13.353075,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,1.6422846,Žlutá (Velmi silné znečištění)
Svákov rozhledna,49.2663998,14.6947085,Unknown,Unknown,Unknown,information,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.22745661,Světle modrá (Střední znečištění)
Panorama Jamné,48.9064974,14.4053769,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.23041895,Světle modrá (Střední znečištění)
Strážná,49.354624,16.7422253,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2122928,Světle modrá (Střední znečištění)
Unnamed POI,49.56289,16.5496459,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.16089295,Světle modrá (Střední znečištění)
Unnamed POI,50.0919194,14.4061747,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,permissive,Unknown,Unknown,4.2743573,Oranžová (Extrémní znečištění)
Unnamed POI,50.4930293,13.903145,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.16999441,Světle modrá (Střední znečištění)
Unnamed POI,50.4935102,13.9154139,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.16999441,Světle modrá (Střední znečištění)
Unnamed POI,49.2926187,16.8935139,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.19777222,Světle modrá (Střední znečištění)
Unnamed POI,50.1196278,14.4067015,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.652322,Oranžová (Extrémní znečištění)
Unnamed POI,50.1157916,14.4070438,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.652322,Oranžová (Extrémní znečištění)
Unnamed POI,50.1158043,14.4067387,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.652322,Oranžová (Extrémní znečištění)
Unnamed POI,50.7251605,14.5989373,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.20845424,Světle modrá (Střední znečištění)
Unnamed POI,50.5393486,14.7137541,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.13779432,Modrá (Mírné znečištění)
Unnamed POI,50.5645515,14.0894446,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.26825458,Světle modrá (Střední znečištění)
Unnamed POI,48.859393,14.8131515,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.06528256,Tmavě modrá (Slabé znečištění)
Unnamed POI,50.6904226,15.1831195,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.28082547,Světle modrá (Střední znečištění)
Unnamed POI,50.5933155,15.2632347,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15612048,Modrá (Mírné znečištění)
Unnamed POI,48.8103549,14.3163147,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.46057072,Tmavě zelená (Znečištěná)
Unnamed POI,49.9462777,15.2643295,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.83367693,Zelená (Silné znečištění)
Unnamed POI,49.9476325,15.2657448,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.83367693,Zelená (Silné znečištění)
Rozhledna Bramberk (791 m n.m.),50.7562965,15.205885,Unknown,Unknown,Unknown,information,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.27355975,Světle modrá (Střední znečištění)
Unnamed POI,50.4608992,14.5933952,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.13904552,Modrá (Mírné znečištění)
Rozhledna Slovanka (820 m n.m.),50.7731923,15.1962097,Unknown,Unknown,Unknown,information,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.23407543,Světle modrá (Střední znečištění)
Unnamed POI,50.3032225,14.3142749,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.47836593,Tmavě zelená (Znečištěná)
Unnamed POI,50.3451972,14.3345118,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.27136886,Světle modrá (Střední znečištění)
Kamera,49.789071,13.7356289,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.17939177,Světle modrá (Střední znečištění)
Unnamed POI,49.7896505,13.7366357,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.17939177,Světle modrá (Střední znečištění)
Unnamed POI,49.7877507,13.7291389,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.18732516,Světle modrá (Střední znečištění)
Unnamed POI,50.4119241,16.2029241,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.21619843,Světle modrá (Střední znečištění)
Unnamed POI,49.5654572,18.4077027,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.20007907,Světle modrá (Střední znečištění)
Unnamed POI,49.5670707,18.4076008,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.20007907,Světle modrá (Střední znečištění)
Velký Kamýk (rozhledna),49.3139927,14.0662462,Unknown,Unknown,Unknown,information,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14865391,Modrá (Mírné znečištění)
Rozhledna Kbíl,49.2181986,13.8446721,Unknown,Unknown,Unknown,information,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.11029802,Modrá (Mírné znečištění)
Unnamed POI,50.4785827,13.5434518,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.3569404,Tmavě zelená (Znečištěná)
Unnamed POI,49.9767965,12.7037621,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.41235423,Tmavě zelená (Znečištěná)
Unnamed POI,50.1863125,12.7492634,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.30667296,Světle modrá (Střední znečištění)
Unnamed POI,50.1840999,12.7575565,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.30394998,Světle modrá (Střední znečištění)
Unnamed POI,50.1587569,15.2756364,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.16513015,Světle modrá (Střední znečištění)
Unnamed POI,49.531988,17.7511692,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.29961535,Světle modrá (Střední znečištění)
Strážisko,49.6370058,17.4784279,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15933722,Modrá (Mírné znečištění)
Tisovský vrch – rozhledna,50.3464444,12.7411788,Unknown,Unknown,Unknown,information,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.11852154,Modrá (Mírné znečištění)
Unnamed POI,49.5982433,18.4540969,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.21387655,Světle modrá (Střední znečištění)
Unnamed POI,50.7427642,13.9859653,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.22411638,Světle modrá (Střední znečištění)
Unnamed POI,50.7065961,13.8564265,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.26980686,Světle modrá (Střední znečištění)
Unnamed POI,50.3599654,12.933335,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15221518,Modrá (Mírné znečištění)
Unnamed POI,50.3494571,12.9274022,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15714674,Modrá (Mírné znečištění)
Unnamed POI,50.3499588,12.9093166,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14425024,Modrá (Mírné znečištění)
Lom ČSA,50.5456152,13.4918742,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.3462938,Tmavě zelená (Znečištěná)
Unnamed POI,50.5470666,13.4834195,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.28343886,Světle modrá (Střední znečištění)
Unnamed POI,50.5458516,13.4827706,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.25630358,Světle modrá (Střední znečištění)
Vláďulina vyhlídka,50.5480925,13.4680467,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2443459,Světle modrá (Střední znečištění)
Unnamed POI,50.5427169,13.4609699,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.24924333,Světle modrá (Střední znečištění)
Vyhlídka Jelení skok,50.2232872,12.8807751,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.70367897,Zelená (Silné znečištění)
Vyhlídkový altán Josefa Jungmanna,50.1999526,12.842981,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2791321,Světle modrá (Střední znečištění)
Unnamed POI,50.2139234,12.8533596,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.42504272,Tmavě zelená (Znečištěná)
Unnamed POI,49.9492695,14.0926793,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.37908977,Tmavě zelená (Znečištěná)
Unnamed POI,49.9401493,14.1196133,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.30607006,Světle modrá (Střední znečištění)
Unnamed POI,49.6091266,15.5829296,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.50005114,Tmavě zelená (Znečištěná)
